PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Meta description,Meta description patch,Meta description patch status,Meta description length,No. of meta descriptions,Is indexable page
0,https://www.visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-kuin,Oleh-oleh Khas di Kuin | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,2,"Panduan terlengkap Rekomendasi toko pusat oleh-oleh khas Banjar, kain Sasirangan, dan suvenir di Kuin, Kalimantan Selatan. Temukan ulasan, harga terbaru, dan rekomendasi terbaik untuk perjalanan Anda di Banjarmasin.",,,215,1,false
0,https://www.visitbanjarmasin.id/zh/explore/tempat-wisata-di-sultan-adam,Tempat Wisata di Sultan Adam | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,2,"Panduan terlengkap Daftar destinasi tempat wisata populer, wisata sungai, dan spot foto terbaik di Sultan Adam, Kalimantan Selatan. Temukan ulasan, harga terbaru, dan rekomendasi terbaik untuk perjalanan Anda di Banjarmasin.",,,224,1,false
0,https://www.visitbanjarmasin.id/zh/explore/hotel-murah-di-banjarmasin-timur,Hotel Murah di Banjarmasin Timur | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,2,"Panduan terlengkap Mencari akomodasi penginapan budget dan hotel murah dengan fasilitas terbaik di Banjarmasin Timur, Kalimantan Selatan. Temukan ulasan, harga terbaru, dan rekomendasi terbaik untuk perjalanan Anda di Banjarmasin.",,,230,1,false
0,https://www.visitbanjarmasin.id/en/explore/wisata-kuliner-di-kuin,Wisata Kuliner di Kuin | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,2,"Panduan terlengkap Eksplorasi makanan khas, restoran enak, dan wisata kuliner legendaris di Kuin, Kalimantan Selatan. Temukan ulasan, harga terbaru, dan rekomendasi terbaik untuk perjalanan Anda di Banjarmasin.",,,210,1,false
0,https://www.visitbanjarmasin.id/ms/explore/wisata-kuliner-di-banjarmasin-timur,Wisata Kuliner di Banjarmasin Timur | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,2,"Panduan terlengkap Eksplorasi makanan khas, restoran enak, dan wisata kuliner legendaris di Banjarmasin Timur, Kalimantan Selatan. Temukan ulasan, harga terbaru, dan rekomendasi terbaik untuk perjalanan Anda di Banjarmasin.",,,223,1,false
0,https://www.visitbanjarmasin.id/zh/explore/wisata-kuliner-di-gatot-subroto,Wisata Kuliner di Gatot Subroto | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,2,"Panduan terlengkap Eksplorasi makanan khas, restoran enak, dan wisata kuliner legendaris di Gatot Subroto, Kalimantan Selatan. Temukan ulasan, harga terbaru, dan rekomendasi terbaik untuk perjalanan Anda di Banjarmasin.",,,219,1,false
0,https://www.visitbanjarmasin.id/id/explore/tempat-wisata-di-banjarmasin-timur,Tempat Wisata di Banjarmasin Timur | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,1,"Panduan terlengkap Daftar destinasi tempat wisata populer, wisata sungai, dan spot foto terbaik di Banjarmasin Timur, Kalimantan Selatan. Temukan ulasan, harga terbaru, dan rekomendasi terbaik untuk perjalanan Anda di Banjarmasin.",,,230,1,false
0,https://www.visitbanjarmasin.id/ms/explore/tempat-nongkrong-di-sultan-adam,Tempat Nongkrong di Sultan Adam | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,2,"Panduan terlengkap Mencari rekomendasi cafe kekinian, coffee shop, dan tempat nongkrong asik di Sultan Adam, Kalimantan Selatan. Temukan ulasan, harga terbaru, dan rekomendasi terbaik untuk perjalanan Anda di Banjarmasin.",,,221,1,false
0,https://www.visitbanjarmasin.id/id/explore/wisata-malam-di-sultan-adam,Wisata Malam di Sultan Adam | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,1,"Panduan terlengkap Panduan hiburan malam, pasar malam, dan wisata malam menarik di Sultan Adam, Kalimantan Selatan. Temukan ulasan, harga terbaru, dan rekomendasi terbaik untuk perjalanan Anda di Banjarmasin.",,,208,1,false
0,https://www.visitbanjarmasin.id/id/explore/oleh-oleh-khas-di-banjarmasin-barat,Oleh-oleh Khas di Banjarmasin Barat | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,1,"Panduan terlengkap Rekomendasi toko pusat oleh-oleh khas Banjar, kain Sasirangan, dan suvenir di Banjarmasin Barat, Kalimantan Selatan. Temukan ulasan, harga terbaru, dan rekomendasi terbaik untuk perjalanan Anda di Banjarmasin.",,,228,1,false
0,https://www.visitbanjarmasin.id/zh/explore/tempat-wisata-di-kayutangi,Tempat Wisata di Kayutangi | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,2,"Panduan terlengkap Daftar destinasi tempat wisata populer, wisata sungai, dan spot foto terbaik di Kayutangi, Kalimantan Selatan. Temukan ulasan, harga terbaru, dan rekomendasi terbaik untuk perjalanan Anda di Banjarmasin.",,,222,1,false
0,https://www.visitbanjarmasin.id/zh/explore/tempat-wisata-di-banjarmasin-barat,Tempat Wisata di Banjarmasin Barat | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,2,"Panduan terlengkap Daftar destinasi tempat wisata populer, wisata sungai, dan spot foto terbaik di Banjarmasin Barat, Kalimantan Selatan. Temukan ulasan, harga terbaru, dan rekomendasi terbaik untuk perjalanan Anda di Banjarmasin.",,,230,1,false
0,https://www.visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-banjarmasin-selatan,Oleh-oleh Khas di Banjarmasin Selatan | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,2,"Panduan terlengkap Rekomendasi toko pusat oleh-oleh khas Banjar, kain Sasirangan, dan suvenir di Banjarmasin Selatan, Kalimantan Selatan. Temukan ulasan, harga terbaru, dan rekomendasi terbaik untuk perjalanan Anda di Banjarmasin.",,,230,1,false
0,https://www.visitbanjarmasin.id/id/explore/sewa-mobil-di-banjarmasin-utara,Sewa Mobil di Banjarmasin Utara | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,1,"Panduan terlengkap Layanan rental mobil murah lepas kunci dan sewa mobil harian terpercaya di Banjarmasin Utara, Kalimantan Selatan. Temukan ulasan, harga terbaru, dan rekomendasi terbaik untuk perjalanan Anda di Banjarmasin.",,,225,1,false
0,https://www.visitbanjarmasin.id/zh/explore/hotel-murah-di-kuin,Hotel Murah di Kuin | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,2,"Panduan terlengkap Mencari akomodasi penginapan budget dan hotel murah dengan fasilitas terbaik di Kuin, Kalimantan Selatan. Temukan ulasan, harga terbaru, dan rekomendasi terbaik untuk perjalanan Anda di Banjarmasin.",,,217,1,false
